mirna_id	AS035_CD4_200_SV	OBB4633_CD14_400_SV	OBB4633_CD4_200	OBB4633_CD4_200_SV	OBB3073_CD14_150ng	OBB3073_CD14_200ng	OBB3073_CD14_250ng	OBB3073_CD14_300ng	OBB3073_CD4_150ng	OBB3073_CD4_200ng	OBB3073_CD4_250ng	OBB3073_CD4_300ng	OBB2657_CD4_150ng	OBB2657_CD4_200ng	OBB2657_CD4_250ng	OBB2657_CD4_300ng
hsa-miR-604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-605-3p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-605-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-607	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-6070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6084	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6087	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
hsa-miR-6088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-611	0	0	1	0	1	2	1	1	0	0	0	1	0	1	1	1
hsa-miR-612	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6125	5	7	7	5	11	24	6	14	8	7	11	8	5	8	6	10
hsa-miR-6126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6130	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-6131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-615-3p	0	0	0	0	0	0	0	0	7	2	5	6	0	0	0	0
hsa-miR-615-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-616-3p	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0	0
hsa-miR-616-5p	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-6165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-618	27	1112	10	13	1349	2453	826	1522	28	41	35	40	5	2	5	8
hsa-miR-619-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-619-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-624-3p	0	1	0	0	1	5	0	1	0	0	0	0	0	0	1	0
hsa-miR-624-5p	6	15	4	3	9	18	6	11	3	4	4	6	5	4	9	10
hsa-miR-625-3p	1	0	1	0	1	0	0	0	1	1	1	0	0	0	2	0
hsa-miR-625-5p	0	1	1	3	0	0	1	0	0	0	0	0	2	0	3	2
hsa-miR-626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-627-3p	6	23	7	7	14	21	8	17	10	6	9	13	8	6	12	13
hsa-miR-627-5p	7	10	8	8	6	5	1	5	1	4	4	7	3	2	5	8
hsa-miR-628-3p	8	27	13	13	72	89	29	45	20	13	12	17	15	9	15	13
hsa-miR-628-5p	11	178	18	15	155	264	97	157	17	15	14	18	11	13	21	16
hsa-miR-629-3p	1	11	4	4	7	9	3	7	2	1	3	8	2	4	4	3
hsa-miR-629-5p	309	720	303	413	803	1550	498	794	476	359	352	451	330	361	523	488
hsa-miR-630	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-632	2	3	3	2	2	4	3	2	1	5	2	2	1	1	2	1
hsa-miR-633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-636	1	0	0	0	1	3	1	1	1	0	1	0	0	0	0	4
hsa-miR-637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-639	1	2	4	5	1	0	1	0	3	4	4	7	5	5	6	3
hsa-miR-640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-641	12	30	10	9	22	57	19	30	10	11	11	8	8	5	12	16
hsa-miR-642a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-642a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-642b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-642b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-643	5	21	8	6	4	10	4	6	4	5	5	8	11	5	14	10
hsa-miR-644a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6499-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6499-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6500-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6500-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6501-3p	1	2	2	3	3	8	3	3	3	1	0	2	3	1	2	1
hsa-miR-6501-5p	12	45	22	27	51	90	29	58	15	23	17	21	29	38	57	85
hsa-miR-6502-3p	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6502-5p	1	27	0	0	29	70	27	43	3	5	5	4	3	3	3	3
hsa-miR-6503-3p	23	458	7	9	598	1259	444	821	20	25	20	28	2	4	7	8
hsa-miR-6503-5p	16	226	3	6	410	751	224	374	12	14	7	16	2	3	4	9
hsa-miR-6504-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6504-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6505-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6505-5p	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0
hsa-miR-6506-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6506-5p	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-6507-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6507-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6508-3p	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
hsa-miR-6508-5p	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
hsa-miR-6509-3p	1	0	0	0	1	5	0	1	2	0	1	1	0	1	0	2
hsa-miR-6509-5p	0	1	0	0	3	14	3	2	1	1	0	0	0	0	1	0
hsa-miR-651-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-651-5p	110	284	133	122	123	236	102	158	128	108	130	185	100	99	192	158
hsa-miR-6510-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6510-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6511a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6511a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6511b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6511b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6512-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6512-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6513-3p	0	1	5	6	6	7	3	4	7	8	6	6	4	13	7	14
hsa-miR-6513-5p	2	2	1	4	3	0	1	2	3	1	2	4	3	1	4	4
hsa-miR-6514-3p	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6514-5p	0	6	1	3	18	25	6	10	3	3	0	6	2	0	3	1
hsa-miR-6515-3p	2	2	0	3	3	6	2	6	1	1	2	0	0	1	0	0
hsa-miR-6515-5p	0	2	1	0	7	8	2	3	0	0	1	0	1	0	1	0
hsa-miR-6516-3p	74	74	51	51	60	99	22	38	21	34	30	41	35	39	52	24
hsa-miR-6516-5p	20	22	17	8	21	32	13	20	3	17	6	13	8	10	8	9
hsa-miR-652-3p	330	3133	406	470	1851	3306	1191	2089	403	367	397	417	345	299	557	525
hsa-miR-652-5p	7	76	6	7	11	19	9	17	3	1	4	7	2	4	8	7
hsa-miR-653-3p	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-653-5p	0	3	0	0	3	2	0	1	0	0	0	0	0	0	0	0
hsa-miR-654-3p	4	52	1	1	7	14	3	10	7	6	6	4	0	1	4	2
hsa-miR-654-5p	1	2	0	1	2	5	1	0	1	0	1	2	0	0	0	0
hsa-miR-655-3p	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-655-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-656-3p	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-656-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-658	0	1	0	1	0	1	1	0	1	0	0	1	1	1	2	0
hsa-miR-659-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-659-5p	29	22	29	29	22	24	15	23	30	27	20	49	22	22	42	58
hsa-miR-660-3p	4	40	4	4	19	31	15	23	2	4	3	5	3	2	5	5
hsa-miR-660-5p	429	3527	385	374	1703	2898	1132	1855	365	347	349	415	258	234	487	398
hsa-miR-661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-663a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-663b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-664a-3p	129	235	395	345	123	302	116	200	209	258	250	374	132	122	294	351
hsa-miR-664a-5p	41	37	70	70	58	116	33	53	109	104	85	121	61	65	86	94
hsa-miR-664b-3p	12	1	4	4	1	3	0	0	0	4	0	6	1	2	1	1
hsa-miR-664b-5p	11	4	9	14	9	10	2	6	13	15	6	17	10	11	9	14
hsa-miR-665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-668-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-668-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-670-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-670-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-671-3p	56	326	68	90	457	851	239	450	132	85	92	138	70	70	98	134
hsa-miR-671-5p	33	123	91	98	178	344	93	176	77	100	88	117	57	58	84	107
hsa-miR-6715a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6715b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6715b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6716-3p	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-6716-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6717-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6718-5p	6	87	0	2	97	190	62	128	3	1	2	4	0	0	1	0
hsa-miR-6719-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6720-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6720-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6721-5p	0	0	0	0	2	5	2	1	1	0	0	0	0	0	0	0
hsa-miR-6722-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6722-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6723-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6726-3p	1	2	2	4	6	5	2	6	4	3	2	2	1	3	5	5
hsa-miR-6726-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6727-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6727-5p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6728-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6728-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6729-3p	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6729-5p	0	0	0	1	2	0	0	0	2	0	0	1	0	0	1	1
hsa-miR-6730-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6730-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6731-3p	0	0	4	2	0	0	0	0	4	3	0	5	0	1	0	3
hsa-miR-6731-5p	0	0	0	1	0	0	0	0	0	0	0	1	0	1	3	1
hsa-miR-6732-3p	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6732-5p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6733-3p	0	3	1	2	1	4	1	1	1	0	1	1	1	1	0	1
hsa-miR-6733-5p	0	0	1	0	2	0	1	0	5	1	2	3	2	1	2	0
hsa-miR-6734-3p	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6734-5p	0	2	1	2	2	7	2	2	2	1	1	0	0	0	0	2
hsa-miR-6735-3p	0	9	0	0	2	10	3	6	0	0	0	1	0	0	1	0
hsa-miR-6735-5p	0	2	1	0	1	3	2	3	0	1	0	0	0	0	0	1
hsa-miR-6736-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6736-5p	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6737-3p	0	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0
hsa-miR-6737-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6738-3p	0	1	0	0	4	6	3	1	0	1	0	0	0	0	1	0
hsa-miR-6738-5p	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
hsa-miR-6739-3p	0	2	0	0	2	3	1	1	0	1	0	0	0	1	1	0
hsa-miR-6739-5p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-6740-3p	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
hsa-miR-6740-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6741-3p	5	11	3	7	13	30	9	20	7	7	5	2	5	7	9	5
hsa-miR-6741-5p	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
hsa-miR-6742-3p	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6742-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6743-3p	0	0	0	1	2	1	0	5	0	1	1	0	0	0	1	0
hsa-miR-6743-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6744-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6744-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6746-3p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
hsa-miR-6746-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6747-3p	1	6	2	6	22	41	9	13	9	6	8	7	6	5	5	6
hsa-miR-6747-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6748-3p	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
hsa-miR-6748-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6749-3p	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0
hsa-miR-6749-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-675-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-675-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6750-3p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6750-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6751-3p	0	1	2	3	3	13	1	2	1	2	1	1	1	1	2	2
hsa-miR-6751-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-6752-3p	1	3	0	4	1	3	0	2	3	5	2	3	3	2	1	4
hsa-miR-6752-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6753-3p	0	1	0	0	4	5	3	3	0	0	0	0	0	0	0	0
hsa-miR-6753-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6754-3p	1	0	0	2	0	1	0	1	0	3	0	0	1	1	2	1
hsa-miR-6754-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6755-3p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-6755-5p	1	3	2	1	5	6	1	2	1	3	1	0	0	1	0	0
hsa-miR-6756-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6756-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6757-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6757-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6758-3p	0	0	1	0	0	3	1	2	1	1	1	2	0	1	0	3
hsa-miR-6758-5p	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6759-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6759-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-676-3p	0	0	6	7	0	0	0	1	5	6	6	3	1	2	0	2
hsa-miR-676-5p	1	0	3	0	0	0	0	0	2	1	2	1	0	0	1	0
hsa-miR-6760-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6760-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6761-3p	0	3	0	0	6	4	1	3	0	0	0	0	0	0	0	0
hsa-miR-6761-5p	0	1	0	0	1	8	0	5	0	0	0	0	0	0	0	0
hsa-miR-6762-3p	0	2	0	0	2	4	1	1	0	0	0	0	1	0	0	0
hsa-miR-6762-5p	0	1	0	0	1	2	1	2	0	0	0	0	0	0	0	0
hsa-miR-6763-3p	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6763-5p	0	0	0	0	2	7	1	1	0	0	0	0	0	0	0	1
hsa-miR-6764-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6764-5p	0	1	1	3	4	9	1	3	1	0	2	1	1	1	1	0
hsa-miR-6765-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6765-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6766-3p	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0
hsa-miR-6766-5p	0	0	0	0	1	0	0	3	0	0	0	2	0	0	1	2
hsa-miR-6767-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6767-5p	0	1	0	0	2	2	1	1	1	0	1	0	0	0	1	0
hsa-miR-6768-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6768-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6769a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6769a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6769b-3p	5	0	6	7	2	6	0	1	6	8	10	5	5	11	7	11
hsa-miR-6769b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-6770-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6770-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6771-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6771-5p	0	0	0	0	2	4	1	1	0	0	0	0	0	0	0	0
hsa-miR-6772-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6772-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6773-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6773-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6774-3p	0	38	2	1	58	94	37	68	2	5	4	5	0	1	1	4
hsa-miR-6774-5p	0	10	0	0	6	11	6	6	1	0	0	0	0	0	1	1
hsa-miR-6775-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6775-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6776-3p	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6776-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6777-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6777-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6778-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6778-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6779-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6779-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-6780a-3p	0	1	0	0	1	1	0	1	1	2	0	2	1	0	0	0
hsa-miR-6780a-5p	0	0	0	1	1	3	0	1	0	0	1	0	1	2	1	1
hsa-miR-6780b-3p	0	0	1	0	1	5	0	0	0	0	0	0	0	0	0	1
hsa-miR-6780b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6781-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6781-5p	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-6782-3p	0	1	0	0	2	2	0	1	0	0	1	0	0	0	1	1
hsa-miR-6782-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6783-3p	1	3	0	0	4	11	2	2	0	0	0	0	0	0	0	0
hsa-miR-6783-5p	0	3	0	0	2	8	1	2	0	0	0	0	0	0	0	0
hsa-miR-6784-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6784-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6785-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6785-5p	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
hsa-miR-6786-3p	2	1	0	1	9	15	6	5	7	3	2	3	2	4	5	2
hsa-miR-6786-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6787-3p	0	0	0	0	2	5	1	1	0	0	0	0	0	0	0	1
hsa-miR-6787-5p	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-6788-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6788-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
